year,county1,county,fbfmcode,debt_to_asset,Cash_acres,Share_acres,Owned_Acres,Total_Acres,spr,Cash_percent,Share_percent,Owned_percent
2007,Adams,ADAMS,1,0.128188915,3544,8284,4022,15850,81.99671924,0.223596215,0.522649842,0.253753943
2007,Brown,BROWN,5,0.235348235,2435,1237,491,4163,78.65313476,0.584914725,0.297141485,0.117943791
2007,Bureau,BUREAU,6,0.350258449,3189,765,643,4597,86.36480313,0.693713291,0.166412878,0.139873831
2007,Carroll,CARROLL,8,0.413206495,15412,846,8052,24310,73.00012341,0.633977787,0.034800494,0.331221719
2007,Cass,CASS,9,0.234107111,2268,4135,2416,8819,74.15738746,0.257172015,0.468874022,0.273953963
2007,Champaign,CHAMPAIGN,10,0.210896799,10445,18129,2703,31277,92.91866228,0.333951466,0.579627202,0.086421332
2007,Clark,CLARK,12,0.32269485,4608,10403,4437,19448,59.10324969,0.236939531,0.534913616,0.228146853
2007,Clay,CLAY,13,0.009071186,274,15,0,289,55,0.948096886,0.051903114,0
2007,Clinton,CLINTON,14,0.251888265,0,0,129,129,70,0,0,1
2007,DeKalb,DEKALB,19,0.293576727,16910,4116,2765,23791,89.75705099,0.710772981,0.173006599,0.116220419
2007,DeWitt,DEWITT,20,0.134075058,1578,5776,682,8036,95.03608761,0.196366351,0.718765555,0.084868094
2007,Douglas,DOUGLAS,21,0.142909895,1513,5591,637,7741,95.06614133,0.195452784,0.722258106,0.08228911
2007,Edgar,EDGAR,23,0.279945783,5062,5381,910,11353,90.25561526,0.445873337,0.473971637,0.080155025
2007,Effingham,EFFINGHAM,25,0.207160874,2590,2898,2049,7537,60.33753483,0.343638052,0.384503118,0.27185883
2007,Fayette,FAYETTE,26,0.212777815,755,101,280,1136,60,0.664612676,0.088908451,0.246478873
2007,Ford,FORD,27,0.14753806,2496,6511,907,9914,84.79876942,0.251765181,0.656748033,0.091486786
2007,Fulton,FULTON,29,0.406988671,2169,1878,1687,5734,84.99860481,0.378269969,0.327520056,0.294209976
2007,Grundy,GRUNDY,32,0.219147472,9340,3611,1377,14328,83.20596036,0.651870463,0.252024009,0.096105528
2007,Hancock,HANCOCK,34,0.203476569,10479,19545,7090,37114,85.49097376,0.282346284,0.526620682,0.191033033
2007,Henderson,HENDERSON,36,0.221970128,1995,608,1164,3767,75.15635784,0.529599151,0.161401646,0.308999204
2007,Henry,HENRY,37,0.303003691,5586,1265,7879,14730,77.52315003,0.379226069,0.085879158,0.534894773
2007,Iroquois,IROQUOIS,38,0.192098018,13641,22092,5043,40776,84.02575044,0.334535021,0.541789288,0.123675692
2007,Jasper,JASPER,40,0.376679663,408,1124,468,2000,57.6675,0.204,0.562,0.234
